PositionId,statecode,county,point_latitude,point_longitude,line,construction
732449,FL,HAMILTON COUNTY,30.51929,-82.94598,Residential,Wood
665653,FL,HAMILTON COUNTY,30.519608,-82.954086,Residential,Wood
939634,FL,HAMILTON COUNTY,30.496,-82.9527,Residential,Masonry
981796,FL,HAMILTON COUNTY,30.52296,-82.955515,Residential,Wood
269573,FL,HAMILTON COUNTY,30.496,-82.9527,Residential,Wood
602123,FL,HAMILTON COUNTY,30.496,-82.9527,Residential,Wood
336717,FL,HAMILTON COUNTY,30.518326,-82.948914,Residential,Wood
238449,FL,HAMILTON COUNTY,30.496,-82.9527,Residential,Wood
530357,FL,HAMILTON COUNTY,30.52904,-82.960715,Residential,Wood
896911,FL,HAMILTON COUNTY,30.496,-82.9527,Residential,Wood
391646,FL,HAMILTON COUNTY,30.496,-82.9527,Residential,Wood
710345,FL,HAMILTON COUNTY,30.496,-82.9527,Residential,Wood
944525,FL,HAMILTON COUNTY,30.5696,-83.1456,Residential,Wood
800878,FL,HAMILTON COUNTY,30.599605,-83.236685,Residential,Wood
866106,FL,HAMILTON COUNTY,30.58925,-83.09455,Residential,Wood
204794,FL,HAMILTON COUNTY,30.5696,-83.1456,Residential,Wood
849458,FL,HAMILTON COUNTY,30.5696,-83.1456,Residential,Wood
806471,FL,HAMILTON COUNTY,30.5696,-83.1456,Residential,Wood
464589,FL,HAMILTON COUNTY,30.603361,-83.09906,Residential,Wood
591943,FL,UNION COUNTY,30.02339,-82.3414,Residential,Masonry
973133,FL,UNION COUNTY,30.02339,-82.3414,Residential,Wood
743965,FL,UNION COUNTY,30.02756,-82.33126,Residential,Wood
528185,FL,UNION COUNTY,29.934589,-82.409576,Residential,Wood
219113,FL,UNION COUNTY,30.024082,-82.338158,Residential,Wood
376803,FL,UNION COUNTY,30.017946,-82.344803,Residential,Masonry
233559,FL,COLUMBIA COUNTY,30.19826,-82.63482,Residential,Masonry
579117,FL,COLUMBIA COUNTY,30.2598,-82.6422,Residential,Wood
517674,FL,COLUMBIA COUNTY,30.18928,-82.62603,Residential,Wood
980808,FL,COLUMBIA COUNTY,30.189347,-82.631552,Residential,Wood
143584,FL,COLUMBIA COUNTY,30.179675,-82.67663,Residential,Masonry
489643,FL,COLUMBIA COUNTY,30.367133,-82.629161,Residential,Masonry
986109,FL,COLUMBIA COUNTY,30.2598,-82.6422,Residential,Wood
654640,FL,COLUMBIA COUNTY,30.191295,-82.64519,Residential,Wood
700895,FL,COLUMBIA COUNTY,30.183475,-82.68749,Residential,Masonry
407962,FL,COLUMBIA COUNTY,30.232008,-82.638557,Commercial,Steel Frame
494610,FL,COLUMBIA COUNTY,30.174957,-82.662956,Residential,Wood
744305,FL,COLUMBIA COUNTY,30.20295,-82.63428,Residential,Wood
512991,FL,COLUMBIA COUNTY,30.20298,-82.63389,Residential,Wood
507789,FL,COLUMBIA COUNTY,30.174339,-82.662567,Residential,Wood
186262,FL,COLUMBIA COUNTY,30.194994,-82.638016,Commercial,Reinforced Masonry
978388,FL,COLUMBIA COUNTY,30.19006,-82.60341,Residential,Wood
784347,FL,COLUMBIA COUNTY,30.201794,-82.661995,Residential,Masonry
679408,FL,COLUMBIA COUNTY,30.218323,-82.645874,Residential,Wood
306619,FL,COLUMBIA COUNTY,30.218323,-82.645874,Residential,Wood
457004,FL,COLUMBIA COUNTY,30.218323,-82.645874,Residential,Wood
329255,FL,COLUMBIA COUNTY,30.25387,-82.70283,Residential,Wood
900892,FL,COLUMBIA COUNTY,30.25387,-82.70283,Residential,Wood
633241,FL,COLUMBIA COUNTY,30.25387,-82.70283,Residential,Wood
502372,FL,COLUMBIA COUNTY,30.27805,-82.69878,Residential,Wood
719075,FL,COLUMBIA COUNTY,30.186512,-82.695274,Residential,Wood
920786,FL,COLUMBIA COUNTY,30.2598,-82.6422,Residential,Wood
232605,FL,COLUMBIA COUNTY,30.160645,-82.708005,Residential,Wood
601984,FL,COLUMBIA COUNTY,30.2598,-82.6422,Residential,Wood
459878,FL,COLUMBIA COUNTY,30.201059,-82.635643,Residential,Wood
565530,FL,COLUMBIA COUNTY,30.201059,-82.635643,Residential,Masonry
202651,FL,COLUMBIA COUNTY,30.201059,-82.635643,Commercial,Reinforced Masonry
909104,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
872719,FL,COLUMBIA COUNTY,30.189365,-82.63753,Residential,Wood
997611,FL,COLUMBIA COUNTY,30.19182,-82.6585,Residential,Wood
519606,FL,COLUMBIA COUNTY,30.197075,-82.63814,Residential,Wood
624248,FL,COLUMBIA COUNTY,30.11852,-82.68968,Residential,Masonry
783767,FL,COLUMBIA COUNTY,30.189645,-82.63638,Residential,Wood
285479,FL,COLUMBIA COUNTY,30.201195,-82.7174,Residential,Wood
424793,FL,COLUMBIA COUNTY,30.183145,-82.636545,Residential,Wood
256213,FL,COLUMBIA COUNTY,30.1799,-82.66905,Residential,Wood
155199,FL,COLUMBIA COUNTY,30.188485,-82.6921,Residential,Wood
830871,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
757768,FL,COLUMBIA COUNTY,30.17262,-82.66527,Residential,Wood
176583,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
678864,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
854000,FL,COLUMBIA COUNTY,30.18948,-82.61728,Residential,Wood
631978,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
967058,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
878374,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
113053,FL,COLUMBIA COUNTY,30.18883,-82.62323,Residential,Wood
288738,FL,COLUMBIA COUNTY,30.195425,-82.636865,Residential,Wood
594369,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
706890,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
536032,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
747825,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
608124,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
934739,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
757078,FL,COLUMBIA COUNTY,30.175568,-82.588203,Residential,Wood
956518,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
548584,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
132904,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
111857,FL,COLUMBIA COUNTY,30.2988,-82.6063,Residential,Wood
388383,FL,COLUMBIA COUNTY,30.16482,-82.64361,Residential,Wood
276410,FL,BRADFORD COUNTY,30.043814,-82.075211,Residential,Wood
546756,FL,BRADFORD COUNTY,30.045353,-82.073212,Residential,Wood
669229,FL,MADISON COUNTY,30.422401,-83.30024,Residential,Wood
766573,FL,MADISON COUNTY,30.416973,-83.30043,Residential,Wood
765578,FL,MADISON COUNTY,30.41388,-83.298165,Residential,Wood
166613,FL,MADISON COUNTY,30.3969,-83.2753,Commercial,Reinforced Masonry
883261,FL,MADISON COUNTY,30.3969,-83.2753,Residential,Masonry
842655,FL,MADISON COUNTY,30.423132,-83.306053,Residential,Masonry
248167,FL,SUWANNEE COUNTY,30.323061,-82.853531,Residential,Masonry
976562,FL,SUWANNEE COUNTY,30.377098,-83.173874,Residential,Wood
620457,FL,SUWANNEE COUNTY,30.297314,-82.96032,Residential,Wood
336697,FL,SUWANNEE COUNTY,30.244864,-82.873199,Residential,Masonry
648295,FL,SUWANNEE COUNTY,30.2885,-83.0554,Residential,Wood
858080,FL,SUWANNEE COUNTY,30.304321,-83.012032,Residential,Wood
579910,FL,SUWANNEE COUNTY,30.304321,-83.012032,Residential,Masonry
735184,FL,SUWANNEE COUNTY,30.242275,-82.864685,Residential,Wood
420445,FL,SUWANNEE COUNTY,30.2885,-83.0554,Residential,Wood
373504,FL,SUWANNEE COUNTY,30.296335,-83.0299,Residential,Wood
266080,FL,SUWANNEE COUNTY,30.296747,-82.977993,Residential,Wood
178535,FL,SUWANNEE COUNTY,30.2885,-83.0554,Residential,Masonry
574531,FL,BAKER COUNTY,30.28364,-82.12209,Residential,Wood
606491,FL,BAKER COUNTY,30.283901,-82.122543,Residential,Wood
885991,FL,BAKER COUNTY,30.285202,-82.105835,Residential,Masonry
908170,FL,BAKER COUNTY,30.285202,-82.105835,Residential,Wood
487022,FL,BAKER COUNTY,30.285202,-82.105835,Residential,Masonry
723719,FL,BAKER COUNTY,30.285257,-82.139542,Residential,Wood
628922,FL,BAKER COUNTY,30.285257,-82.139542,Residential,Wood
232316,FL,BAKER COUNTY,30.2763,-82.1278,Commercial,Reinforced Masonry
151933,FL,BAKER COUNTY,30.30646,-82.1309,Residential,Wood
225577,FL,BAKER COUNTY,30.30646,-82.1309,Residential,Wood
443296,FL,BAKER COUNTY,30.288778,-82.125183,Residential,Wood
747464,FL,BAKER COUNTY,30.27934,-82.13954,Residential,Masonry
548566,FL,BAKER COUNTY,30.288778,-82.125183,Residential,Wood
510281,FL,BAKER COUNTY,30.27934,-82.13954,Residential,Wood
481334,FL,BAKER COUNTY,30.28581,-82.12991,Residential,Wood
621142,FL,BAKER COUNTY,30.288778,-82.125183,Residential,Wood
907206,FL,BAKER COUNTY,30.288778,-82.125183,Residential,Wood
963412,FL,BAKER COUNTY,30.288778,-82.125183,Residential,Wood
561805,FL,BAKER COUNTY,30.34208,-82.11369,Residential,Wood
177053,FL,BAKER COUNTY,30.34208,-82.11369,Residential,Wood
888564,FL,BAKER COUNTY,30.284683,-82.13044,Residential,Wood
399592,FL,BAKER COUNTY,30.29615,-82.12523,Residential,Wood
616030,FL,BAKER COUNTY,30.34208,-82.11369,Residential,Wood
671336,FL,BAKER COUNTY,30.2763,-82.1278,Residential,Wood
914194,FL,BAKER COUNTY,30.2763,-82.1278,Residential,Wood
632104,FL,BAKER COUNTY,30.284683,-82.13044,Residential,Wood
895447,FL,BAKER COUNTY,30.284683,-82.13044,Residential,Wood
969519,FL,BAKER COUNTY,30.284683,-82.13044,Residential,Wood
149119,FL,BAKER COUNTY,30.284683,-82.13044,Residential,Wood
804466,FL,BAKER COUNTY,30.283884,-82.117729,Residential,Wood
688199,FL,BAKER COUNTY,30.283066,-82.11853,Residential,Wood
977912,FL,BAKER COUNTY,30.284683,-82.13044,Residential,Wood
312530,FL,BAKER COUNTY,30.284683,-82.13044,Residential,Wood
154572,FL,BAKER COUNTY,30.284683,-82.13044,Residential,Wood
299157,FL,BAKER COUNTY,30.284683,-82.13044,Residential,Wood
358433,FL,BAKER COUNTY,30.2763,-82.1278,Residential,Wood
131991,FL,BAKER COUNTY,30.2763,-82.1278,Residential,Masonry
844614,FL,BAKER COUNTY,30.2763,-82.1278,Residential,Wood
735501,FL,BAKER COUNTY,30.28179,-82.123635,Residential,Wood
703956,FL,BAKER COUNTY,30.28421,-82.11887,Residential,Masonry
547680,FL,BAKER COUNTY,30.2763,-82.1278,Residential,Wood
562722,FL,BAKER COUNTY,30.18916,-82.16506,Residential,Wood
820860,FL,BAKER COUNTY,30.2892,-82.12574,Residential,Wood
894562,FL,BAKER COUNTY,30.286295,-82.134045,Residential,Wood
577091,FL,BAKER COUNTY,30.285185,-82.122395,Residential,Wood
755818,FL,BAKER COUNTY,30.2763,-82.1278,Residential,Wood
839723,FL,BAKER COUNTY,30.27341,-82.12988,Residential,Wood
118899,FL,BAKER COUNTY,30.2763,-82.1278,Residential,Wood
612231,FL,BAKER COUNTY,30.2763,-82.1278,Residential,Wood
163526,FL,BAKER COUNTY,30.2763,-82.1278,Residential,Wood
278995,FL,BAKER COUNTY,30.282595,-82.121315,Residential,Wood
875706,FL,BAKER COUNTY,30.282627,-82.126732,Residential,Wood
712263,FL,BAKER COUNTY,30.27275,-82.120175,Residential,Wood
241888,FL,BAKER COUNTY,30.27275,-82.120175,Residential,Wood
115934,FL,BAKER COUNTY,30.27275,-82.120175,Residential,Masonry
214979,FL,BAKER COUNTY,30.27275,-82.120175,Residential,Wood
601369,FL,BAKER COUNTY,30.2763,-82.1278,Residential,Masonry
859735,FL,BAKER COUNTY,30.281875,-82.129915,Residential,Wood
868972,FL,BAKER COUNTY,30.285891,-82.126137,Residential,Wood
369631,FL,BAKER COUNTY,30.280439,-82.12191,Residential,Wood
130797,FL,SUWANNEE COUNTY,30.298153,-82.983376,Commercial,Reinforced Masonry
770857,FL,SUWANNEE COUNTY,30.292645,-82.975212,Residential,Wood
834275,FL,SUWANNEE COUNTY,30.292645,-82.975212,Residential,Wood
102432,FL,SUWANNEE COUNTY,30.280264,-82.996193,Residential,Wood
776440,FL,SUWANNEE COUNTY,30.280264,-82.996193,Residential,Wood
945568,FL,SUWANNEE COUNTY,30.28277,-82.992149,Residential,Wood
132404,FL,SUWANNEE COUNTY,30.28277,-82.992149,Residential,Wood
395018,FL,SUWANNEE COUNTY,30.28277,-82.992149,Residential,Masonry
248575,FL,SUWANNEE COUNTY,30.28277,-82.992149,Residential,Masonry
812631,FL,SUWANNEE COUNTY,30.28277,-82.992149,Residential,Wood
220621,FL,SUWANNEE COUNTY,30.28277,-82.992149,Residential,Wood
139061,FL,SUWANNEE COUNTY,30.28277,-82.992149,Residential,Wood
419108,FL,SUWANNEE COUNTY,30.28277,-82.992149,Residential,Wood
391574,FL,SUWANNEE COUNTY,30.284014,-82.996185,Residential,Wood
449147,FL,SUWANNEE COUNTY,30.284014,-82.996185,Residential,Wood
998635,FL,SUWANNEE COUNTY,30.284702,-82.989166,Commercial,Reinforced Concrete
437290,FL,SUWANNEE COUNTY,30.284702,-82.989166,Commercial,Reinforced Masonry
395835,FL,SUWANNEE COUNTY,30.284702,-82.989166,Commercial,Reinforced Masonry
613321,FL,SUWANNEE COUNTY,30.284702,-82.989166,Residential,Wood
865150,FL,SUWANNEE COUNTY,30.284702,-82.989166,Residential,Wood
635664,FL,SUWANNEE COUNTY,30.284702,-82.989166,Residential,Wood
529300,FL,SUWANNEE COUNTY,30.284702,-82.989166,Residential,Wood
430318,FL,SUWANNEE COUNTY,30.284702,-82.989166,Residential,Wood
441395,FL,SUWANNEE COUNTY,30.284702,-82.989166,Residential,Wood
294015,FL,SUWANNEE COUNTY,30.284702,-82.989166,Residential,Wood
950097,FL,SUWANNEE COUNTY,30.277422,-82.996208,Commercial,Reinforced Masonry
110324,FL,SUWANNEE COUNTY,30.277422,-82.996208,Residential,Masonry
416938,FL,SUWANNEE COUNTY,30.277422,-82.996208,Residential,Masonry
586755,FL,SUWANNEE COUNTY,30.277422,-82.996208,Commercial,Reinforced Masonry
863494,FL,SUWANNEE COUNTY,30.277422,-82.996208,Commercial,Reinforced Masonry
574538,FL,SUWANNEE COUNTY,30.277422,-82.996208,Commercial,Reinforced Masonry
514370,FL,SUWANNEE COUNTY,30.277422,-82.996208,Residential,Masonry
373414,FL,SUWANNEE COUNTY,30.277422,-82.996208,Residential,Wood
997019,FL,SUWANNEE COUNTY,30.277422,-82.996208,Residential,Wood
910144,FL,SUWANNEE COUNTY,30.277422,-82.996208,Residential,Wood
552357,FL,SUWANNEE COUNTY,30.277422,-82.996208,Residential,Wood
655342,FL,SUWANNEE COUNTY,30.277422,-82.996208,Residential,Wood
897773,FL,SUWANNEE COUNTY,30.277422,-82.996208,Residential,Wood
926390,FL,SUWANNEE COUNTY,30.277422,-82.996208,Residential,Wood
216408,FL,SUWANNEE COUNTY,30.29394,-82.986315,Residential,Masonry
548404,FL,SUWANNEE COUNTY,30.29394,-82.986315,Residential,Wood
206428,FL,SUWANNEE COUNTY,30.29394,-82.986315,Residential,Wood
292458,FL,SUWANNEE COUNTY,30.29394,-82.986315,Residential,Wood
919465,FL,SUWANNEE COUNTY,30.29394,-82.986315,Residential,Wood
630483,FL,SUWANNEE COUNTY,30.277718,-82.996208,Residential,Wood
825224,FL,SUWANNEE COUNTY,30.277718,-82.996208,Residential,Masonry
404295,FL,SUWANNEE COUNTY,30.277718,-82.996208,Residential,Wood
150387,FL,SUWANNEE COUNTY,30.277718,-82.996208,Residential,Wood
946844,FL,SUWANNEE COUNTY,30.277718,-82.996208,Residential,Wood
751897,FL,SUWANNEE COUNTY,30.302156,-82.990372,Commercial,Reinforced Masonry
910845,FL,SUWANNEE COUNTY,30.302156,-82.990372,Residential,Wood
763316,FL,SUWANNEE COUNTY,30.27815,-82.98772,Residential,Wood
727002,FL,SUWANNEE COUNTY,30.27815,-82.98772,Residential,Wood
559336,FL,SUWANNEE COUNTY,30.27815,-82.98772,Residential,Wood
236251,FL,SUWANNEE COUNTY,30.27815,-82.98772,Residential,Wood
529747,FL,SUWANNEE COUNTY,30.277718,-82.996208,Residential,Wood
858323,FL,SUWANNEE COUNTY,30.304886,-82.982925,Residential,Masonry
158617,FL,SUWANNEE COUNTY,30.294222,-82.981773,Residential,Wood
334713,FL,SUWANNEE COUNTY,30.28665,-83.00676,Residential,Wood
318842,FL,SUWANNEE COUNTY,30.279175,-82.984116,Residential,Wood
649501,FL,SUWANNEE COUNTY,30.29676,-82.987845,Residential,Wood
445540,FL,SUWANNEE COUNTY,30.296389,-82.984627,Residential,Wood
371999,FL,SUWANNEE COUNTY,30.300438,-83.004234,Residential,Wood
218472,FL,SUWANNEE COUNTY,30.296616,-82.985657,Residential,Wood
580250,FL,SUWANNEE COUNTY,30.294773,-82.98127,Residential,Masonry
907556,FL,SUWANNEE COUNTY,30.293991,-82.981636,Residential,Masonry
327269,FL,SUWANNEE COUNTY,30.306236,-82.992004,Residential,Wood
892361,FL,SUWANNEE COUNTY,30.306236,-82.992004,Residential,Masonry
398442,FL,SUWANNEE COUNTY,30.306236,-82.992004,Residential,Wood
423598,FL,SUWANNEE COUNTY,30.301989,-82.982346,Residential,Wood
327184,FL,SUWANNEE COUNTY,30.304907,-82.982979,Residential,Wood
314582,FL,SUWANNEE COUNTY,30.297407,-82.982368,Commercial,Reinforced Masonry
975779,FL,SUWANNEE COUNTY,30.296926,-82.981247,Residential,Wood
337568,FL,SUWANNEE COUNTY,30.294754,-82.981232,Commercial,Reinforced Masonry
459597,FL,SUWANNEE COUNTY,30.306236,-82.992004,Residential,Wood
511988,FL,SUWANNEE COUNTY,30.306236,-82.992004,Residential,Wood
455917,FL,SUWANNEE COUNTY,30.306236,-82.992004,Residential,Masonry
304879,FL,SUWANNEE COUNTY,30.306236,-82.992004,Residential,Wood
881425,FL,SUWANNEE COUNTY,30.2932,-82.9931,Residential,Wood
208817,FL,SUWANNEE COUNTY,30.2932,-82.9931,Residential,Wood
918862,FL,SUWANNEE COUNTY,30.2932,-82.9931,Residential,Wood
523984,FL,SUWANNEE COUNTY,30.2932,-82.9931,Residential,Wood
226520,FL,SUWANNEE COUNTY,30.18676,-83.001305,Residential,Wood
413066,FL,SUWANNEE COUNTY,30.2974,-82.983528,Residential,Masonry
177491,FL,SUWANNEE COUNTY,30.302427,-82.981133,Residential,Wood
906786,FL,SUWANNEE COUNTY,30.279198,-82.996109,Residential,Wood
252960,FL,SUWANNEE COUNTY,30.289896,-83.007401,Commercial,Reinforced Masonry
753041,FL,SUWANNEE COUNTY,30.289896,-83.007401,Residential,Wood
275656,FL,SUWANNEE COUNTY,30.295607,-82.986137,Commercial,Reinforced Concrete
366151,FL,SUWANNEE COUNTY,30.296305,-82.985733,Residential,Masonry
143520,FL,SUWANNEE COUNTY,30.289896,-83.007401,Residential,Masonry
578715,FL,SUWANNEE COUNTY,30.289896,-83.007401,Residential,Wood
728171,FL,SUWANNEE COUNTY,30.2932,-82.9931,Residential,Wood
147189,FL,SUWANNEE COUNTY,30.2932,-82.9931,Residential,Masonry
626834,FL,SUWANNEE COUNTY,30.2932,-82.9931,Residential,Wood
840720,FL,SUWANNEE COUNTY,30.2932,-82.9931,Residential,Wood
911131,FL,SUWANNEE COUNTY,30.304455,-83.00737,Residential,Wood
814705,FL,SUWANNEE COUNTY,30.2942,-82.996758,Residential,Wood
896748,FL,SUWANNEE COUNTY,30.29409,-82.996277,Residential,Wood
640263,FL,SUWANNEE COUNTY,30.294052,-82.99665,Residential,Wood
756661,FL,SUWANNEE COUNTY,30.295918,-82.993988,Residential,Wood
267816,FL,SUWANNEE COUNTY,30.297657,-82.970154,Residential,Wood
876992,FL,SUWANNEE COUNTY,30.297651,-82.970146,Residential,Wood
866801,FL,SUWANNEE COUNTY,30.29764,-82.970139,Residential,Wood
135106,FL,SUWANNEE COUNTY,30.297398,-82.969864,Residential,Wood
995558,FL,SUWANNEE COUNTY,30.299307,-82.969452,Residential,Wood
577604,FL,SUWANNEE COUNTY,30.299335,-82.969437,Residential,Wood
334208,FL,SUWANNEE COUNTY,30.299486,-82.96936,Residential,Wood
601206,FL,SUWANNEE COUNTY,30.299658,-82.970337,Residential,Wood
335613,FL,SUWANNEE COUNTY,30.299728,-82.97036,Residential,Wood
586214,FL,SUWANNEE COUNTY,30.29759,-82.977873,Residential,Wood
645424,FL,SUWANNEE COUNTY,30.297602,-82.978628,Residential,Wood
584595,FL,SUWANNEE COUNTY,30.296441,-82.977093,Residential,Wood
924430,FL,SUWANNEE COUNTY,30.29668,-82.978081,Residential,Wood
842675,FL,CLAY COUNTY,30.11709,-81.77458,Residential,Wood
379599,FL,CLAY COUNTY,30.11709,-81.77458,Commercial,Reinforced Masonry
280286,FL,CLAY COUNTY,30.11709,-81.77458,Commercial,Reinforced Masonry
147622,FL,CLAY COUNTY,30.11709,-81.77458,Commercial,Reinforced Concrete
592104,FL,CLAY COUNTY,30.11709,-81.77458,Residential,Wood
936914,FL,CLAY COUNTY,30.11709,-81.77458,Residential,Wood
689421,FL,CLAY COUNTY,30.11709,-81.77458,Residential,Wood
162509,FL,CLAY COUNTY,30.11709,-81.77458,Residential,Wood
205789,FL,CLAY COUNTY,30.11709,-81.77458,Residential,Wood
559033,FL,CLAY COUNTY,30.11709,-81.77458,Residential,Wood
411708,FL,CLAY COUNTY,30.11709,-81.77458,Residential,Wood
945341,FL,CLAY COUNTY,30.13207,-81.78504,Residential,Masonry
985128,FL,CLAY COUNTY,30.175193,-81.697738,Residential,Wood
859902,FL,CLAY COUNTY,30.11714,-81.7767,Residential,Masonry
767859,FL,CLAY COUNTY,30.172081,-81.747314,Residential,Wood
235747,FL,CLAY COUNTY,30.167663,-81.85988,Residential,Wood
644183,FL,CLAY COUNTY,30.160364,-81.864807,Residential,Wood
956443,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
278796,FL,CLAY COUNTY,30.120985,-81.797554,Residential,Wood
608556,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
454763,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
908461,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
333252,FL,CLAY COUNTY,30.148771,-81.729462,Residential,Wood
332105,FL,CLAY COUNTY,30.079977,-81.706852,Residential,Wood
874411,FL,CLAY COUNTY,30.117705,-81.8074,Residential,Wood
700665,FL,CLAY COUNTY,30.106889,-81.726355,Residential,Wood
582288,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
903047,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
446936,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
758257,FL,CLAY COUNTY,30.12357,-81.80222,Residential,Wood
205579,FL,CLAY COUNTY,30.12228,-81.79846,Residential,Wood
542261,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
467776,FL,CLAY COUNTY,30.13076,-81.7899,Residential,Wood
547808,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
148603,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
620151,FL,CLAY COUNTY,30.12361,-81.79758,Residential,Wood
423148,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
285805,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
666963,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
218058,FL,CLAY COUNTY,30.1508,-81.7999,Commercial,Reinforced Concrete
824968,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Masonry
583791,FL,CLAY COUNTY,30.122855,-81.797575,Residential,Wood
288895,FL,CLAY COUNTY,30.1508,-81.7999,Residential,Wood
622218,FL,CLAY COUNTY,30.182894,-81.822052,Commercial,Reinforced Masonry
471679,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Masonry
330603,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
340377,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
325580,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
355939,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
537551,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
817217,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
307610,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
934843,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
479633,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
261810,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
251498,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
652676,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
430162,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
107565,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
137773,FL,CLAY COUNTY,30.182894,-81.822052,Residential,Wood
150881,FL,CLAY COUNTY,30.168049,-81.850121,Commercial,Reinforced Masonry
818305,FL,CLAY COUNTY,30.168049,-81.850121,Residential,Masonry
772993,FL,CLAY COUNTY,30.168049,-81.850121,Residential,Wood
335686,FL,CLAY COUNTY,30.168049,-81.850121,Residential,Wood
